file,topic_id,topic,level,question,type,answer
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,32,multi,AB
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,33,multi,BC
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,34,multi,AC
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,35,multi,AC
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,36,match,"1-B, 2-D, 3-C, 4-A"
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,37,match,"1-A, 2-C, 3-B, 4-D"
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,38,match,"1-C, 2-B, 3-D, 4-A"
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,39,match,"1-D, 2-C, 3-B, 4-A"
t14_h.md,14,Отраслевая и территориальная структура мирового хозяйства,Высокий,40,match,"1-A, 2-D, 3-C, 4-B"
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,1,single,D
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,2,single,B
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,3,single,C
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,4,single,D
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,5,single,B
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,6,single,D
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,7,single,C
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,8,single,C
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,9,single,B
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,10,single,A
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,11,single,B
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,12,single,B
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,13,single,C
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,14,single,B
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,15,single,D
t15_b.md,15,Тенденции и показатели развития мирового хозяйства,Базовый,16,single,C
