file,question_no,type,answer,explanation
t17_b.md,14,single,B,V=abc.
t17_b.md,15,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_b.md,16,single,E,V=abc.
t17_b.md,17,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_b.md,18,single,E,V=abc.
t17_b.md,19,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_b.md,20,single,A,V=abc.
t17_b.md,21,single,E,По теореме Пифагора c^2=a^2+b^2.
t17_b.md,22,single,E,V=abc.
t17_b.md,23,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_b.md,24,single,C,V=abc.
t17_b.md,25,single,C,По теореме Пифагора c^2=a^2+b^2.
t17_b.md,26,context_single,C,V=abc.
t17_b.md,27,context_single,C,По теореме Пифагора c^2=a^2+b^2.
t17_b.md,28,context_single,C,V=abc.
t17_b.md,29,context_single,A,По теореме Пифагора c^2=a^2+b^2.
t17_b.md,30,context_single,E,V=abc.
t17_b.md,31,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_b.md,32,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_b.md,33,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_b.md,34,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_b.md,35,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_b.md,36,matching,"1-D, 2-A, 3-B, 4-C",Соответствие между понятием и правилом.
t17_b.md,37,matching,"1-D, 2-A, 3-B, 4-C",Соответствие между понятием и правилом.
t17_b.md,38,matching,"1-D, 2-C, 3-A, 4-B",Соответствие между понятием и правилом.
t17_b.md,39,matching,"1-D, 2-A, 3-B, 4-C",Соответствие между понятием и правилом.
t17_b.md,40,matching,"1-B, 2-A, 3-D, 4-C",Соответствие между понятием и правилом.
t17_m.md,1,single,A,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,2,single,C,V=abc.
t17_m.md,3,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,4,single,C,V=abc.
t17_m.md,5,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,6,single,D,V=abc.
t17_m.md,7,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,8,single,E,V=abc.
t17_m.md,9,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,10,single,B,V=abc.
t17_m.md,11,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,12,single,C,V=abc.
t17_m.md,13,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,14,single,C,V=abc.
t17_m.md,15,single,A,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,16,single,A,V=abc.
t17_m.md,17,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,18,single,B,V=abc.
t17_m.md,19,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,20,single,E,V=abc.
t17_m.md,21,single,C,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,22,single,E,V=abc.
t17_m.md,23,single,E,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,24,single,C,V=abc.
t17_m.md,25,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,26,context_single,B,V=abc.
t17_m.md,27,context_single,A,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,28,context_single,D,V=abc.
t17_m.md,29,context_single,C,По теореме Пифагора c^2=a^2+b^2.
t17_m.md,30,context_single,B,V=abc.
t17_m.md,31,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_m.md,32,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_m.md,33,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_m.md,34,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_m.md,35,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_m.md,36,matching,"1-C, 2-B, 3-A, 4-D",Соответствие между понятием и правилом.
t17_m.md,37,matching,"1-D, 2-B, 3-C, 4-A",Соответствие между понятием и правилом.
t17_m.md,38,matching,"1-B, 2-D, 3-C, 4-A",Соответствие между понятием и правилом.
t17_m.md,39,matching,"1-B, 2-A, 3-C, 4-D",Соответствие между понятием и правилом.
t17_m.md,40,matching,"1-B, 2-D, 3-A, 4-C",Соответствие между понятием и правилом.
t17_h.md,1,single,A,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,2,single,C,V=abc.
t17_h.md,3,single,E,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,4,single,D,V=abc.
t17_h.md,5,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,6,single,E,V=abc.
t17_h.md,7,single,E,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,8,single,A,V=abc.
t17_h.md,9,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,10,single,D,V=abc.
t17_h.md,11,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,12,single,E,V=abc.
t17_h.md,13,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,14,single,C,V=abc.
t17_h.md,15,single,D,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,16,single,D,V=abc.
t17_h.md,17,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,18,single,C,V=abc.
t17_h.md,19,single,A,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,20,single,C,V=abc.
t17_h.md,21,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,22,single,B,V=abc.
t17_h.md,23,single,B,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,24,single,D,V=abc.
t17_h.md,25,single,A,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,26,context_single,D,V=abc.
t17_h.md,27,context_single,C,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,28,context_single,A,V=abc.
t17_h.md,29,context_single,A,По теореме Пифагора c^2=a^2+b^2.
t17_h.md,30,context_single,C,V=abc.
t17_h.md,31,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_h.md,32,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_h.md,33,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_h.md,34,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_h.md,35,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t17_h.md,36,matching,"1-C, 2-A, 3-B, 4-D",Соответствие между понятием и правилом.
t17_h.md,37,matching,"1-B, 2-A, 3-D, 4-C",Соответствие между понятием и правилом.
t17_h.md,38,matching,"1-C, 2-B, 3-A, 4-D",Соответствие между понятием и правилом.
t17_h.md,39,matching,"1-B, 2-C, 3-A, 4-D",Соответствие между понятием и правилом.
t17_h.md,40,matching,"1-D, 2-A, 3-B, 4-C",Соответствие между понятием и правилом.
t18_b.md,1,single,D,|a|^2=x^2+y^2+z^2.
t18_b.md,2,single,B,V=abc.
t18_b.md,3,single,B,|a|^2=x^2+y^2+z^2.
t18_b.md,4,single,B,V=abc.
t18_b.md,5,single,E,|a|^2=x^2+y^2+z^2.
t18_b.md,6,single,C,V=abc.
t18_b.md,7,single,D,|a|^2=x^2+y^2+z^2.
t18_b.md,8,single,B,V=abc.
t18_b.md,9,single,B,|a|^2=x^2+y^2+z^2.
t18_b.md,10,single,B,V=abc.
t18_b.md,11,single,A,|a|^2=x^2+y^2+z^2.
t18_b.md,12,single,A,V=abc.
t18_b.md,13,single,A,|a|^2=x^2+y^2+z^2.
t18_b.md,14,single,E,V=abc.
t18_b.md,15,single,D,|a|^2=x^2+y^2+z^2.
t18_b.md,16,single,C,V=abc.
t18_b.md,17,single,A,|a|^2=x^2+y^2+z^2.
t18_b.md,18,single,A,V=abc.
t18_b.md,19,single,E,|a|^2=x^2+y^2+z^2.
t18_b.md,20,single,B,V=abc.
t18_b.md,21,single,C,|a|^2=x^2+y^2+z^2.
t18_b.md,22,single,B,V=abc.
t18_b.md,23,single,D,|a|^2=x^2+y^2+z^2.
t18_b.md,24,single,D,V=abc.
t18_b.md,25,single,E,|a|^2=x^2+y^2+z^2.
t18_b.md,26,context_single,C,V=abc.
t18_b.md,27,context_single,B,|a|^2=x^2+y^2+z^2.
t18_b.md,28,context_single,E,V=abc.
t18_b.md,29,context_single,C,|a|^2=x^2+y^2+z^2.
t18_b.md,30,context_single,D,V=abc.
t18_b.md,31,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_b.md,32,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_b.md,33,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_b.md,34,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_b.md,35,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_b.md,36,matching,"1-C, 2-B, 3-A, 4-C",Соответствие между понятием и правилом.
t18_b.md,37,matching,"1-C, 2-B, 3-A, 4-C",Соответствие между понятием и правилом.
t18_b.md,38,matching,"1-A, 2-C, 3-B, 4-A",Соответствие между понятием и правилом.
t18_b.md,39,matching,"1-B, 2-D, 3-A, 4-B",Соответствие между понятием и правилом.
t18_b.md,40,matching,"1-C, 2-A, 3-B, 4-C",Соответствие между понятием и правилом.
t18_m.md,1,single,D,|a|^2=x^2+y^2+z^2.
t18_m.md,2,single,E,V=abc.
t18_m.md,3,single,E,|a|^2=x^2+y^2+z^2.
t18_m.md,4,single,C,V=abc.
t18_m.md,5,single,A,|a|^2=x^2+y^2+z^2.
t18_m.md,6,single,B,V=abc.
t18_m.md,7,single,A,|a|^2=x^2+y^2+z^2.
t18_m.md,8,single,D,V=abc.
t18_m.md,9,single,D,|a|^2=x^2+y^2+z^2.
t18_m.md,10,single,A,V=abc.
t18_m.md,11,single,C,|a|^2=x^2+y^2+z^2.
t18_m.md,12,single,C,V=abc.
t18_m.md,13,single,E,|a|^2=x^2+y^2+z^2.
t18_m.md,14,single,D,V=abc.
t18_m.md,15,single,B,|a|^2=x^2+y^2+z^2.
t18_m.md,16,single,B,V=abc.
t18_m.md,17,single,D,|a|^2=x^2+y^2+z^2.
t18_m.md,18,single,A,V=abc.
t18_m.md,19,single,D,|a|^2=x^2+y^2+z^2.
t18_m.md,20,single,D,V=abc.
t18_m.md,21,single,A,|a|^2=x^2+y^2+z^2.
t18_m.md,22,single,B,V=abc.
t18_m.md,23,single,D,|a|^2=x^2+y^2+z^2.
t18_m.md,24,single,E,V=abc.
t18_m.md,25,single,E,|a|^2=x^2+y^2+z^2.
t18_m.md,26,context_single,D,V=abc.
t18_m.md,27,context_single,B,|a|^2=x^2+y^2+z^2.
t18_m.md,28,context_single,C,V=abc.
t18_m.md,29,context_single,A,|a|^2=x^2+y^2+z^2.
t18_m.md,30,context_single,C,V=abc.
t18_m.md,31,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_m.md,32,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_m.md,33,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_m.md,34,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_m.md,35,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_m.md,36,matching,"1-B, 2-A, 3-D, 4-B",Соответствие между понятием и правилом.
t18_m.md,37,matching,"1-B, 2-A, 3-D, 4-B",Соответствие между понятием и правилом.
t18_m.md,38,matching,"1-A, 2-D, 3-C, 4-A",Соответствие между понятием и правилом.
t18_m.md,39,matching,"1-B, 2-C, 3-A, 4-B",Соответствие между понятием и правилом.
t18_m.md,40,matching,"1-A, 2-D, 3-B, 4-A",Соответствие между понятием и правилом.
t18_h.md,1,single,D,|a|^2=x^2+y^2+z^2.
t18_h.md,2,single,B,V=abc.
t18_h.md,3,single,B,|a|^2=x^2+y^2+z^2.
t18_h.md,4,single,C,V=abc.
t18_h.md,5,single,E,|a|^2=x^2+y^2+z^2.
t18_h.md,6,single,E,V=abc.
t18_h.md,7,single,D,|a|^2=x^2+y^2+z^2.
t18_h.md,8,single,C,V=abc.
t18_h.md,9,single,E,|a|^2=x^2+y^2+z^2.
t18_h.md,10,single,A,V=abc.
t18_h.md,11,single,E,|a|^2=x^2+y^2+z^2.
t18_h.md,12,single,C,V=abc.
t18_h.md,13,single,B,|a|^2=x^2+y^2+z^2.
t18_h.md,14,single,C,V=abc.
t18_h.md,15,single,E,|a|^2=x^2+y^2+z^2.
t18_h.md,16,single,D,V=abc.
t18_h.md,17,single,E,|a|^2=x^2+y^2+z^2.
t18_h.md,18,single,E,V=abc.
t18_h.md,19,single,B,|a|^2=x^2+y^2+z^2.
t18_h.md,20,single,B,V=abc.
t18_h.md,21,single,A,|a|^2=x^2+y^2+z^2.
t18_h.md,22,single,A,V=abc.
t18_h.md,23,single,C,|a|^2=x^2+y^2+z^2.
t18_h.md,24,single,B,V=abc.
t18_h.md,25,single,B,|a|^2=x^2+y^2+z^2.
t18_h.md,26,context_single,E,V=abc.
t18_h.md,27,context_single,A,|a|^2=x^2+y^2+z^2.
t18_h.md,28,context_single,E,V=abc.
t18_h.md,29,context_single,D,|a|^2=x^2+y^2+z^2.
t18_h.md,30,context_single,B,V=abc.
t18_h.md,31,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_h.md,32,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_h.md,33,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
t18_h.md,34,multi,ABD,Верные утверждения соответствуют базовым правилам темы.
